"rank","global_rank","so_answer_id"
4330,122976,"48276796"
4331,122982,"11791645"
4332,122991,"7374384"
4333,123013,"8720689"
4334,123064,"22952373"
4335,123080,"17164113"
4336,123104,"10453194"
4337,123108,"10622986"
4338,123179,"37141275"
4339,123209,"23130588"
4340,123218,"12233399"
4341,123235,"20541913"
4342,123237,"10925886"
4343,123243,"19323347"
4344,123251,"4022105"
4345,123257,"9470765"
4346,123311,"10876323"
4347,123397,"32651767"
4348,123398,"18836824"
4349,123405,"44102643"
4350,123408,"8571295"
4351,123416,"3747199"
4352,123419,"4082267"
4353,123449,"7612164"
4354,123454,"31432144"
4355,123497,"15622154"
4356,123512,"26943800"
4357,123586,"20260773"
4358,123600,"16434822"
4359,123614,"34681261"
4360,123636,"18327400"
4361,123696,"27195102"
4362,123731,"23446519"
4363,123742,"39754212"
4364,123791,"1225034"
4365,123803,"5032760"
4366,123843,"25788022"
4367,123878,"8554881"
4368,123935,"5246414"
4369,123977,"10095840"
4370,123992,"29526218"
4371,124048,"15735535"
4372,124055,"27234970"
4373,124073,"23445187"
4374,124098,"37617238"
4375,124110,"10773935"
4376,124115,"5526659"
4377,124140,"36320589"
4378,124188,"2622163"
4379,124211,"3217058"
4380,124247,"22553087"
4381,124266,"10233278"
4382,124275,"15137429"
4383,124282,"33017752"
4384,124301,"21935799"
4385,124325,"21916861"
4386,124339,"13125887"
4387,124355,"45946729"
4388,124356,"14287229"
4389,124361,"32502970"
4390,124456,"38772995"
4391,124474,"19882274"
4392,124493,"3112517"
4393,124549,"16369863"
4394,124551,"23282493"
4395,124581,"31373985"
4396,124749,"3408858"
4397,124787,"25293211"
4398,124799,"13723625"
4399,124814,"28952094"
4400,124859,"5012678"
4401,124893,"13856244"
4402,124895,"35535726"
4403,124924,"11040295"
4404,124933,"16076589"
4405,124945,"7351307"
4406,124955,"6581976"
4407,125000,"41321491"
4408,125040,"38096942"
4409,125052,"37073058"
4410,125060,"20991305"
4411,125100,"8533558"
4412,125171,"25994962"
4413,125206,"34088627"
4414,125259,"6463506"
4415,125267,"7227987"
4416,125292,"33165252"
4417,125302,"18016464"
4418,125345,"19084721"
4419,125393,"24666959"
4420,125410,"15285499"
4421,125448,"20847798"
4422,125466,"9814736"
4423,125503,"37704988"
4424,125570,"6972724"
4425,125578,"6961825"
4426,125630,"36878158"
4427,125638,"26863066"
4428,125655,"29269771"
4429,125660,"12662453"
4430,125684,"4287000"
4431,125714,"33773269"
4432,125718,"16121718"
4433,125900,"22664216"
4434,125944,"12737001"
4435,125956,"29718900"
4436,126067,"19435126"
4437,126073,"36729509"
4438,126075,"4240700"
4439,126095,"36356422"
4440,126154,"2686962"
4441,126156,"11516057"
4442,126216,"16089991"
4443,126223,"13233412"
4444,126238,"24175887"
4445,126250,"624209"
4446,126271,"1358968"
4447,126315,"6401027"
4448,126379,"8922252"
4449,126489,"7849507"
4450,126515,"24017757"
4451,126540,"8921770"
4452,126556,"31133466"
4453,126591,"9977041"
4454,126625,"18874893"
4455,126641,"16599840"
4456,126656,"34397942"
4457,126677,"27288077"
4458,126681,"9279491"
4459,126688,"19672959"
4460,126721,"17557610"
4461,126753,"28121078"
4462,126759,"43910105"
4463,126805,"28239875"
4464,126821,"30460178"
4465,126880,"26850003"
4466,126944,"15097287"
4467,126954,"16777601"
4468,126987,"16161849"
4469,127086,"23623719"
4470,127087,"2272753"
4471,127090,"1029140"
4472,127136,"31273175"
4473,127139,"14758166"
4474,127192,"7929650"
4475,127214,"9194365"
4476,127238,"9903623"
4477,127269,"21283593"
4478,127328,"3854637"
4479,127340,"18932587"
4480,127364,"22656747"
4481,127443,"19478774"
4482,127458,"30870614"
4483,127464,"7751113"
4484,127486,"15149703"
4485,127520,"16104717"
4486,127559,"6708526"
4487,127624,"29606356"
4488,127633,"31972659"
4489,127653,"24491530"
4490,127667,"27909942"
4491,127672,"20314717"
4492,127746,"30844308"
4493,127779,"15246844"
4494,127780,"30006284"
4495,127785,"17755568"
4496,127799,"13554032"
4497,127812,"4055338"
4498,127845,"27246833"
4499,127881,"19533648"
4500,127909,"5702256"
4501,127932,"28763127"
4502,127939,"5741836"
4503,127955,"21141540"
4504,127971,"15675474"
4505,127985,"9415750"
4506,127992,"10477589"
4507,128008,"19737376"
4508,128016,"31455026"
4509,128037,"18717561"
4510,128053,"20731385"
4511,128071,"7007800"
4512,128086,"16563017"
4513,128095,"4001783"
4514,128099,"18286026"
4515,128136,"6993883"
4516,128166,"24446000"
4517,128177,"44239517"
4518,128180,"16149795"
4519,128182,"31553052"
4520,128183,"26390820"
4521,128245,"33401543"
4522,128258,"13868148"
4523,128315,"9164435"
4524,128316,"15980294"
4525,128318,"5603930"
4526,128329,"22961817"
4527,128339,"42098703"
4528,128357,"14297401"
4529,128369,"17152611"
4530,128425,"20284709"
4531,128432,"22219359"
4532,128438,"5363627"
4533,128455,"27032698"
4534,128471,"13962162"
4535,128487,"14737300"
4536,128526,"24925504"
4537,128544,"28249262"
4538,128675,"34729500"
4539,128706,"16374886"
4540,128707,"27195138"
4541,128726,"27059872"
4542,128751,"11292813"
4543,128768,"3491928"
4544,128801,"18382769"
4545,128828,"39232735"
4546,128829,"7096317"
4547,128835,"21467385"
4548,128853,"8482504"
4549,128855,"29731797"
4550,128881,"3003591"
4551,128902,"38738187"
4552,128912,"31593040"
4553,128962,"35277309"
4554,128977,"27180281"
4555,128999,"20728981"
4556,129008,"5240899"
4557,129044,"33254749"
4558,129097,"6015956"
4559,129202,"40182089"
4560,129213,"34773617"
4561,129306,"22731713"
4562,129311,"26454659"
4563,129335,"17091949"
4564,129398,"6452566"
4565,129409,"34020190"
4566,129431,"30340524"
4567,129445,"2934950"
4568,129492,"25257681"
4569,129500,"14319196"
4570,129580,"28345266"
4571,129590,"27788063"
4572,129591,"45114623"
4573,129638,"19350479"
4574,129682,"30303093"
4575,129697,"9587041"
4576,129713,"14528736"
4577,129774,"671591"
4578,129795,"33091296"
4579,129801,"11811096"
4580,129812,"24556263"
4581,129813,"25277341"
4582,129833,"36570594"
4583,129841,"27583273"
4584,129860,"39762352"
4585,129871,"32478407"
4586,129872,"23487251"
4587,129883,"32915801"
4588,129919,"19019077"
4589,129956,"31797623"
4590,129959,"5260999"
4591,129964,"21827868"
4592,129997,"24862491"
4593,130068,"10148528"
4594,130077,"4626518"
4595,130111,"11360768"
4596,130113,"32567632"
4597,130128,"2187994"
4598,130166,"27157581"
4599,130239,"6451852"
4600,130253,"31239512"
4601,130348,"19951491"
4602,130372,"12326031"
4603,130384,"21875482"
4604,130409,"12778429"
4605,130417,"5131419"
4606,130424,"15025767"
4607,130452,"14917799"
4608,130473,"11903103"
4609,130513,"7955460"
4610,130525,"29369634"
4611,130557,"22618523"
4612,130684,"31196786"
4613,130685,"8741191"
4614,130691,"33092896"
4615,130709,"11306994"
4616,130731,"40567411"
4617,130756,"1022312"
4618,130761,"10735971"
4619,130871,"1950953"
4620,130901,"34167643"
4621,130953,"15911128"
4622,130988,"12139830"
4623,131015,"6949738"
4624,131056,"20561888"
4625,131106,"20172924"
4626,131114,"25079521"
4627,131118,"19086820"
4628,131213,"39491215"
4629,131249,"6656989"
4630,131341,"41329353"
4631,131371,"10278040"
4632,131408,"4273611"
4633,131420,"4604341"
4634,131454,"17465704"
4635,131463,"13349291"
4636,131473,"13269697"
4637,131495,"19190596"
4638,131497,"31347319"
4639,131530,"19633500"
4640,131557,"28747919"
4641,131608,"24111804"
4642,131640,"36964366"
4643,131645,"11899649"
4644,131646,"21524270"
4645,131665,"15280691"
4646,131676,"26304838"
4647,131722,"20339784"
4648,131731,"42800245"
4649,131752,"39914265"
4650,131780,"15962384"
4651,131796,"36743915"
4652,131855,"22409365"
4653,131866,"9275032"
4654,131905,"19412975"
4655,131910,"18104193"
4656,131948,"15257817"
4657,132044,"28663318"
4658,132114,"14787207"
4659,132134,"31748783"
4660,132144,"13902772"
4661,132152,"20383130"
4662,132282,"18972957"
4663,132329,"15264896"
4664,132330,"20156281"
4665,132357,"460590"
4666,132403,"10233781"
4667,132412,"21058433"
4668,132472,"13466183"
4669,132473,"5790754"
4670,132487,"30762385"
4671,132496,"15233808"
4672,132529,"16126868"
4673,132530,"29054843"
4674,132536,"7727251"
4675,132559,"2618511"
4676,132570,"26118906"
4677,132636,"7597885"
4678,132670,"33106219"
4679,132725,"28304463"
4680,132745,"21407674"
4681,132753,"13531165"
4682,132805,"12298007"
4683,132827,"9587541"
4684,132858,"9102397"
4685,132860,"34946916"
4686,132883,"8464240"
4687,132889,"15166680"
4688,132934,"39759012"
4689,132943,"7069780"
4690,132972,"7260220"
4691,133048,"12195353"
4692,133053,"18610525"
4693,133059,"6086176"
4694,133137,"28938746"
4695,133146,"15977554"
4696,133153,"10977183"
4697,133211,"9996690"
4698,133263,"27847271"
4699,133328,"32836222"
4700,133330,"36635643"
4701,133364,"28986801"
4702,133435,"39906378"
4703,133458,"24279272"
4704,133480,"35624582"
4705,133514,"15755277"
4706,133522,"1131626"
4707,133527,"20853582"
4708,133563,"31687963"
4709,133676,"37578356"
4710,133693,"13559237"
4711,133698,"3414544"
4712,133703,"38921859"
4713,133708,"34646051"
4714,133730,"17709041"
4715,133774,"19313083"
4716,133782,"39134877"
4717,133789,"5698538"
4718,133803,"38929132"
4719,133830,"17243831"
4720,133833,"1471976"
4721,133899,"33977756"
4722,133916,"12932191"
4723,133999,"6346451"
4724,134006,"9114236"
4725,134062,"3369776"
4726,134125,"5393807"
4727,134145,"19736585"
4728,134154,"21917793"
4729,134313,"12263069"
4730,134334,"7920355"
4731,134345,"18111694"
4732,134367,"8080659"
4733,134391,"27205020"
4734,134403,"15750781"
4735,134409,"3808860"
4736,134416,"10636043"
4737,134451,"19004459"
4738,134498,"28744039"
4739,134521,"34368725"
4740,134552,"25305313"
4741,134573,"34910201"
4742,134584,"6180891"
4743,134601,"31557430"
4744,134602,"6365337"
4745,134624,"31408711"
4746,134667,"34198152"
4747,134701,"36163868"
4748,134724,"21559901"
4749,134758,"10510074"
4750,134816,"28736253"
4751,134840,"13662268"
4752,134862,"17863803"
4753,134864,"29749524"
4754,134955,"8767638"
4755,134965,"8223322"
4756,134972,"35121016"
4757,135042,"23825202"
4758,135060,"29845138"
4759,135063,"12009519"
4760,135083,"28907865"
4761,135085,"6604067"
4762,135099,"13894929"
4763,135113,"25157626"
4764,135115,"23670764"
4765,135122,"7892332"
4766,135165,"19514420"
4767,135173,"46465405"
4768,135194,"44985138"
4769,135197,"49217491"
4770,135261,"13880513"
4771,135262,"10575497"
4772,135306,"6974852"
4773,135317,"14747571"
4774,135383,"42483110"
4775,135415,"3727900"
4776,135419,"29055017"
4777,135425,"2274089"
4778,135468,"26298291"
4779,135493,"24628921"
4780,135510,"9729634"
4781,135532,"32193531"
4782,135570,"18516914"
4783,135572,"28917963"
4784,135601,"12674098"
4785,135616,"31818351"
4786,135632,"5168378"
4787,135656,"15735112"
4788,135658,"5076699"
4789,135727,"8877983"
4790,135740,"31348849"
4791,135750,"21071997"
4792,135772,"40192347"
4793,135794,"15327041"
4794,135825,"12481408"
4795,135892,"4503773"
4796,135894,"1773161"
4797,135897,"6574415"
4798,135969,"6027113"
4799,135970,"18437823"
4800,135992,"22978643"
4801,136015,"22757559"
4802,136035,"26999407"
4803,136111,"40243440"
4804,136154,"25758475"
4805,136156,"7846709"
4806,136169,"30516444"
4807,136224,"21310356"
4808,136228,"12409484"
4809,136230,"33470522"
4810,136235,"35540299"
4811,136272,"44429788"
4812,136283,"21887132"
4813,136287,"19241598"
4814,136295,"8184859"
4815,136340,"18540890"
4816,136377,"46228860"
4817,136400,"15289493"
4818,136452,"6980024"
4819,136475,"5665379"
4820,136518,"10003345"
4821,136559,"40686460"
4822,136570,"18549881"
4823,136605,"30063841"
4824,136648,"30995952"
4825,136671,"29173044"
4826,136678,"6150879"
4827,136688,"8349973"
4828,136690,"9208477"
4829,136712,"29488443"
4830,136764,"35603903"
4831,136784,"8933068"
4832,136833,"19852838"
4833,136856,"1479836"
4834,136859,"12978572"
4835,136877,"14551730"
4836,136893,"22954723"
4837,137004,"10974319"
4838,137042,"34518242"
4839,137051,"39849741"
4840,137056,"9616565"
4841,137061,"42812935"
4842,137103,"16631300"
4843,137144,"34472125"
4844,137168,"8154429"
4845,137412,"18718251"
4846,137449,"27520120"
4847,137458,"14528049"
4848,137473,"7715199"
4849,137481,"15875623"
4850,137522,"2512044"
4851,137584,"3273361"
4852,137588,"29098974"
4853,137595,"43459671"
4854,137597,"25166949"
4855,137608,"16893276"
4856,137624,"20128937"
4857,137645,"3057970"
4858,137685,"10820843"
4859,137774,"27262949"
4860,137803,"28368084"
4861,137891,"4791800"
4862,137950,"4881298"
4863,137968,"14916235"
4864,138030,"33308630"
4865,138045,"23855980"
4866,138086,"1942477"
4867,138119,"7899304"
4868,138157,"26991780"
4869,138195,"14712646"
4870,138201,"27891520"
4871,138215,"4458019"
4872,138235,"13357348"
4873,138254,"34270095"
4874,138291,"39846744"
4875,138326,"38049592"
4876,138376,"37136401"
4877,138392,"19771695"
4878,138415,"20768612"
4879,138450,"13336038"
4880,138466,"10433430"
4881,138491,"18379651"
4882,138599,"18389844"
4883,138614,"18933342"
4884,138656,"3315370"
4885,138671,"37669130"
4886,138677,"30599189"
4887,138700,"23022683"
4888,138726,"31931511"
4889,138788,"14495048"
4890,138805,"9955189"
4891,138856,"28961685"
4892,138864,"19390630"
4893,138865,"33281604"
4894,138896,"19247176"
4895,138898,"13278202"
4896,138905,"20488513"
4897,138936,"29326516"
4898,138942,"8845669"
4899,139000,"13128544"
4900,139024,"23533289"
4901,139034,"5151271"
4902,139035,"17168725"
4903,139036,"7707820"
4904,139079,"32035633"
4905,139199,"22888204"
4906,139201,"31150935"
4907,139206,"18493530"
4908,139220,"27161061"
4909,139229,"21325040"
4910,139264,"37612403"
4911,139280,"24008115"
4912,139284,"10790288"
4913,139313,"1007297"
4914,139329,"11839285"
4915,139378,"27202876"
4916,139422,"9172062"
4917,139437,"5199972"
4918,139451,"46556268"
4919,139503,"18337427"
4920,139508,"3606402"
4921,139546,"24202700"
4922,139569,"5089239"
4923,139637,"10487533"
4924,139693,"12233164"
4925,139701,"14318796"
4926,139702,"9664507"
4927,139709,"27136535"
4928,139747,"19475617"
4929,139763,"43386057"
4930,139814,"36273643"
4931,139836,"21360346"
4932,139927,"33448700"
4933,139938,"11555623"
4934,139952,"24830434"
4935,139960,"3762349"
4936,139967,"13846517"
4937,139987,"20370098"
4938,140044,"33708656"
4939,140088,"16541962"
4940,140095,"38553567"
4941,140142,"24157579"
4942,140149,"13702852"
4943,140152,"12533477"
4944,140242,"7813087"
4945,140257,"24241341"
4946,140269,"36788069"
4947,140277,"30385903"
4948,140297,"25004682"
4949,140312,"39630439"
4950,140321,"6295636"
4951,140358,"12225645"
4952,140384,"12733173"
4953,140387,"31369150"
4954,140397,"32613566"
4955,140414,"28946997"
4956,140420,"9987168"
4957,140458,"8109515"
4958,140459,"21279239"
4959,140467,"21856360"
4960,140495,"35016736"
4961,140521,"8866961"
4962,140556,"27030857"
4963,140621,"27249549"
4964,140625,"5572538"
4965,140631,"19207392"
4966,140670,"22763092"
4967,140686,"5305178"
4968,140760,"19029555"
4969,140843,"4913224"
4970,140872,"34017285"
4971,140926,"4187280"
4972,140934,"20411080"
4973,140955,"23065529"
4974,140970,"1171842"
4975,140981,"8845489"
4976,141003,"6720123"
4977,141005,"16064911"
4978,141010,"41629849"
4979,141105,"26077228"
4980,141109,"20875472"
4981,141135,"14297786"
4982,141147,"18878534"
4983,141173,"23816176"
4984,141185,"51641175"
4985,141194,"26342677"
4986,141197,"29224453"
4987,141232,"7393020"
4988,141248,"32006737"
4989,141251,"4655047"
4990,141275,"36691019"
4991,141276,"20673685"
4992,141292,"10130186"
4993,141373,"29784533"
4994,141402,"8670024"
4995,141406,"35324180"
4996,141409,"12284887"
4997,141427,"8015528"
4998,141428,"10875902"
4999,141434,"13094555"
5000,141447,"16265762"
5001,141450,"21927337"
5002,141505,"2518972"
5003,141556,"25802279"
5004,141562,"12919331"
5005,141590,"33878092"
5006,141596,"25515423"
5007,141601,"20795494"
5008,141603,"6885662"
5009,141608,"40300281"
5010,141627,"39382824"
5011,141650,"32044159"
5012,141657,"4853129"
5013,141665,"12550387"
5014,141680,"7982236"
5015,141694,"31232905"
5016,141737,"7796680"
5017,141743,"12176379"
5018,141796,"23714716"
5019,141824,"21204921"
5020,141835,"41898913"
5021,141868,"14727716"
5022,141903,"10499193"
5023,141926,"32738309"
5024,141942,"14810243"
5025,141968,"4303412"
5026,142007,"44725950"
5027,142012,"28704659"
5028,142013,"41085176"
5029,142026,"10001433"
5030,142055,"7604215"
5031,142093,"14630717"
5032,142131,"32077291"
5033,142138,"13636554"
5034,142156,"7837076"
5035,142174,"24916211"
5036,142196,"5432415"
5037,142197,"20253548"
5038,142216,"1002585"
5039,142284,"48501913"
5040,142313,"2734404"
5041,142334,"26220620"
5042,142339,"20092341"
5043,142376,"8193377"
5044,142430,"29131366"
5045,142444,"36319701"
5046,142451,"20262696"
5047,142478,"17067713"
5048,142480,"18758724"
5049,142544,"38623354"
5050,142567,"29588302"
5051,142588,"35966511"
5052,142608,"26670682"
5053,142611,"15188908"
5054,142634,"42772685"
5055,142709,"25346257"
5056,142717,"8969762"
5057,142724,"14870519"
5058,142778,"11493592"
5059,142833,"13435887"
5060,142856,"18212345"
5061,142936,"6547963"
5062,142956,"9106140"
5063,142995,"27613402"
5064,143042,"15912977"
5065,143043,"16229107"
5066,143055,"17383260"
5067,143066,"3434441"
5068,143127,"26457879"
5069,143136,"1848251"
5070,143140,"3960409"
5071,143142,"11439887"
5072,143166,"34507603"
5073,143199,"16008694"
5074,143228,"21964087"
5075,143251,"30007018"
5076,143261,"20318861"
5077,143285,"16232514"
5078,143293,"26587633"
5079,143298,"17314120"
5080,143309,"23607763"
5081,143326,"32291386"
5082,143346,"22966863"
5083,143354,"16277337"
5084,143401,"30355494"
5085,143417,"9842156"
5086,143496,"14108356"
5087,143539,"8715390"
5088,143550,"24015270"
5089,143590,"5100979"
5090,143615,"13790125"
5091,143651,"9386600"
5092,143657,"33334339"
5093,143662,"23165878"
5094,143664,"12245502"
5095,143683,"8556644"
5096,143717,"29380334"
5097,143725,"6152743"
5098,143928,"19552206"
5099,143937,"41334766"
5100,143952,"36849001"
5101,143953,"27614557"
5102,143958,"25749248"
5103,143960,"21518787"
5104,143982,"16114550"
5105,144011,"32985430"
5106,144056,"7637034"
5107,144070,"9567408"
5108,144109,"22421438"
5109,144111,"23911116"
5110,144123,"12713731"
5111,144128,"23759574"
5112,144135,"10170534"
5113,144147,"46360145"
5114,144190,"29153477"
5115,144196,"30228318"
5116,144226,"35422371"
5117,144230,"11537173"
5118,144232,"37172623"
5119,144246,"15779068"
5120,144284,"11277086"
5121,144336,"28384419"
5122,144353,"25673491"
5123,144385,"20379953"
5124,144445,"9158181"
5125,144459,"7600007"
5126,144472,"20173827"
5127,144479,"3573822"
5128,144481,"36608115"
5129,144550,"23633649"
5130,144601,"10625423"
5131,144610,"33403994"
5132,144615,"20214684"
5133,144625,"28928702"
5134,144651,"33662083"
5135,144709,"9194196"
5136,144730,"26238651"
5137,144756,"20907285"
5138,144784,"22182342"
5139,144791,"9096403"
5140,144809,"32200493"
5141,144869,"27027360"
5142,144870,"11377722"
5143,144897,"1138415"
5144,144912,"6438621"
5145,144941,"10527470"
5146,144953,"16004898"
5147,144957,"21041699"
5148,145066,"26997837"
5149,145101,"6876720"
5150,145112,"9819189"
5151,145124,"12068947"
5152,145136,"16621408"
5153,145223,"8093986"
5154,145255,"37002146"
5155,145259,"32130773"
5156,145293,"40486230"
5157,145299,"6879375"
5158,145313,"22829942"
5159,145336,"30701904"
5160,145422,"19005672"
5161,145443,"7833634"
5162,145444,"32569866"
5163,145500,"24953252"
5164,145502,"36503279"
5165,145525,"47397601"
5166,145535,"15367450"
5167,145566,"11856813"
5168,145590,"10914676"
5169,145606,"35399608"
5170,145627,"4972308"
5171,145649,"34027739"
5172,145668,"6798037"
5173,145713,"21346845"
5174,145718,"7821104"
5175,145719,"3704460"
5176,145754,"14080270"
5177,145760,"25570546"
5178,145806,"17442945"
5179,145817,"22876925"
5180,145865,"22112524"
5181,145896,"29733834"
5182,145915,"2707559"
5183,145937,"7524824"
5184,146084,"8631889"
5185,146139,"18649415"
5186,146156,"44241933"
5187,146193,"20036449"
5188,146195,"17813118"
5189,146244,"19279401"
5190,146320,"21592930"
5191,146354,"17438762"
5192,146445,"30761184"
5193,146485,"30527097"
5194,146490,"41459975"
5195,146579,"18834324"
5196,146589,"42200631"
5197,146658,"19174925"
5198,146676,"33687764"
5199,146681,"28929427"
5200,146695,"22205300"
5201,146697,"27536489"
5202,146713,"20126574"
5203,146775,"24933143"
5204,146808,"11467030"
5205,146843,"29761654"
5206,146887,"40651666"
5207,146909,"31218999"
5208,146955,"33923623"
5209,146973,"14536201"
5210,146994,"7833240"
5211,147030,"9837108"
5212,147069,"3116537"
5213,147102,"22998645"
5214,147115,"18206884"
5215,147137,"20912630"
5216,147156,"8708933"
5217,147163,"12799175"
5218,147188,"6805970"
5219,147235,"11084867"
5220,147244,"22493176"
5221,147370,"42666389"
5222,147386,"10143781"
5223,147428,"30161427"
5224,147440,"22976066"
5225,147477,"27012707"
5226,147491,"6507516"
5227,147525,"12474492"
5228,147546,"28186469"
5229,147553,"19491379"
5230,147557,"26809396"
5231,147567,"27222196"
5232,147632,"26746827"
5233,147635,"1939262"
5234,147658,"4498786"
5235,147686,"2042453"
5236,147692,"15592864"
5237,147741,"41930796"
5238,147777,"35812763"
5239,147851,"35861776"
5240,147859,"20481551"
5241,147862,"27164871"
5242,147872,"27179646"
5243,148013,"23698163"
5244,148049,"22293817"
5245,148114,"3445900"
5246,148139,"44878310"
5247,148153,"22053713"
5248,148165,"33944911"
5249,148170,"14683735"
5250,148175,"19118803"
5251,148202,"5001716"
5252,148269,"40092654"
5253,148280,"19563080"
5254,148301,"33178187"
5255,148315,"24503391"
5256,148344,"24915819"
5257,148356,"2672194"
5258,148372,"35899734"
5259,148380,"9114924"
5260,148383,"34106534"
5261,148439,"14027513"
5262,148463,"16760025"
5263,148487,"4721460"
5264,148571,"20394851"
5265,148580,"39107122"
5266,148584,"9657172"
5267,148605,"11029926"
5268,148606,"8093566"
5269,148618,"41785929"
5270,148622,"35113627"
5271,148626,"32047489"
5272,148636,"1975154"
5273,148646,"11594528"
5274,148676,"24451441"
5275,148680,"44680112"
5276,148683,"34230641"
5277,148692,"4855967"
5278,148698,"36168617"
5279,148717,"24607701"
5280,148735,"10137269"
5281,148744,"29251183"
5282,148776,"14340979"
5283,148815,"16977849"
5284,148906,"4674736"
5285,148999,"7750977"
5286,149010,"35703453"
5287,149041,"26391196"
5288,149067,"11197082"
5289,149102,"6141514"
5290,149182,"22908160"
5291,149215,"20264300"
5292,149225,"44212528"
5293,149271,"6084744"
5294,149299,"18063801"
5295,149316,"25097760"
5296,149326,"5824318"
5297,149328,"7713140"
5298,149332,"22594480"
5299,149351,"45727736"
5300,149352,"20235047"
5301,149385,"5213071"
5302,149434,"10438764"
5303,149450,"27824359"
5304,149463,"42509766"
5305,149486,"22104149"
5306,149500,"45273417"
5307,149531,"14465921"
5308,149537,"35741471"
5309,149604,"12810159"
5310,149612,"42236540"
5311,149618,"10921113"
5312,149647,"4554288"
5313,149687,"4896736"
5314,149693,"29618158"
5315,149761,"13898513"
5316,149789,"9813859"
5317,149802,"37246961"
5318,149807,"14888334"
5319,149840,"7083695"
5320,149871,"17516150"
5321,149897,"21159561"
5322,149922,"46183323"
5323,149997,"41830161"
5324,150011,"30437479"
5325,150037,"32244619"
5326,150068,"33727494"
5327,150071,"29751545"
5328,150102,"2518526"
5329,150148,"14553807"
5330,150164,"27872577"
5331,150245,"28404858"
5332,150247,"18947339"
5333,150259,"24180166"
5334,150265,"18146444"
5335,150266,"11196806"
5336,150270,"37739933"
5337,150293,"39028314"
5338,150326,"37381629"
5339,150347,"10444427"
5340,150350,"3550474"
5341,150363,"11094568"
5342,150377,"31268321"
5343,150383,"8135107"
5344,150436,"3153610"
5345,150438,"45909271"
5346,150458,"23974350"
5347,150492,"28916548"
5348,150497,"19957466"
5349,150521,"19964260"
5350,150547,"11257586"
5351,150578,"25283594"
5352,150614,"15600250"
5353,150655,"4424653"
5354,150726,"2770624"
5355,150732,"9163483"
5356,150758,"12242035"
5357,150781,"28483735"
5358,150813,"25836329"
5359,150849,"28597999"
5360,150867,"21010332"
5361,150878,"23996098"
5362,150915,"17121315"
5363,150956,"3345182"
5364,150966,"16654048"
5365,150968,"5818584"
5366,150982,"18339278"
5367,150983,"32526957"
5368,151037,"4879302"
5369,151083,"21228862"
5370,151096,"27378283"
5371,151098,"26228076"
5372,151136,"21291253"
5373,151163,"15569728"
5374,151174,"33365071"
5375,151184,"14315687"
5376,151207,"6222361"
5377,151214,"5527325"
5378,151220,"13091345"
5379,151221,"18803624"
5380,151225,"21094256"
5381,151254,"7921009"
5382,151270,"7332491"
5383,151287,"19380482"
5384,151335,"11307663"
5385,151346,"13059375"
5386,151360,"11805765"
5387,151388,"31599187"
5388,151395,"32790790"
5389,151500,"18623081"
5390,151527,"30409079"
5391,151586,"13504820"
5392,151604,"9788285"
5393,151633,"12851722"
5394,151639,"4200838"
5395,151649,"32610001"
5396,151665,"2414019"
5397,151688,"12038790"
5398,151708,"25057446"
5399,151728,"12394176"
5400,151739,"25585400"
5401,151741,"6097920"
5402,151763,"26253013"
5403,151841,"10525298"
5404,151864,"16221844"
5405,151884,"9916425"
5406,151904,"20938772"
5407,151909,"34005357"
5408,151930,"13824200"
5409,151934,"2819520"
5410,151940,"31070696"
5411,151961,"32159056"
5412,151977,"5745152"
5413,152009,"34284678"
5414,152013,"17261389"
5415,152032,"7285547"
5416,152038,"39140164"
5417,152044,"20408522"
5418,152060,"28249898"
5419,152098,"26321824"
5420,152171,"20462120"
5421,152196,"20859818"
5422,152202,"37967543"
5423,152211,"49044458"
5424,152222,"22126763"
5425,152341,"9665284"
5426,152399,"36498300"
5427,152420,"20253564"
5428,152426,"7891166"
5429,152588,"9387819"
5430,152594,"36758019"
5431,152596,"35667323"
5432,152605,"36194251"
5433,152617,"42007508"
5434,152641,"9195483"
5435,152647,"11847574"
5436,152651,"20247075"
5437,152652,"11470578"
5438,152700,"22006322"
5439,152705,"18247650"
5440,152720,"30129257"
5441,152778,"21772812"
5442,152904,"27010665"
5443,152907,"1644711"
5444,152956,"42789772"
5445,152966,"19373973"
5446,153013,"33479203"
5447,153128,"28921506"
5448,153132,"20342736"
5449,153137,"33984043"
5450,153151,"17333689"
5451,153162,"40716964"
5452,153168,"14971756"
5453,153175,"27767154"
5454,153176,"16079381"
5455,153202,"25210843"
5456,153244,"19910327"
5457,153246,"43770851"
5458,153260,"14144776"
5459,153296,"44928502"
5460,153298,"18325975"
5461,153299,"18447196"
5462,153312,"15961920"
5463,153323,"3300782"
5464,153360,"27628810"
5465,153423,"15618184"
5466,153436,"9687724"
5467,153472,"27543622"
5468,153566,"1849612"
5469,153583,"16734760"
5470,153584,"30020753"
5471,153662,"21252529"
5472,153664,"25782315"
5473,153680,"25498140"
5474,153683,"5912604"
5475,153714,"40448720"
5476,153716,"16915132"
5477,153720,"30853580"
5478,153742,"25355024"
5479,153824,"27285912"
5480,153834,"20187449"
5481,153877,"15479532"
5482,153898,"31933631"
5483,153965,"20167695"
5484,154012,"24567198"
5485,154048,"39117819"
5486,154057,"15967172"
5487,154072,"12601690"
5488,154088,"20235178"
5489,154110,"16263373"
5490,154135,"32350856"
5491,154152,"13664709"
5492,154155,"5398193"
5493,154163,"40075384"
5494,154165,"11445621"
